index,frame,latitude,longitude,magnitude
6016,86,42.3454,-126.6105,2.8
6017,86,-23.5957,-68.0426,4.9
6018,86,-14.1904,-73.6307,4
6019,86,-6.5792,147.3053,4.9
6020,86,33.0468,140.0147,4.4
6021,86,19.192,-64.7981,3.51
6022,86,13.2517,145.3659,4.7
6023,86,9.9368,125.7165,4.4
6024,86,17.92283333,-66.85333333,2.53
6025,86,42.3333,-126.617,4.1
6026,86,-18.9228,65.5153,4.3
6027,86,61.4744,-146.5349,3
6028,86,61.4807,-146.5518,3.1
6029,86,42.2897,-126.7987,3.5
6030,86,42.374,-126.6594,4.7
6031,86,42.3102,-126.7243,5.6
6032,86,42.2926,-126.6879,4.5
6033,86,42.3357,-126.6405,4
6034,86,-3.9549,142.9471,4.9
6035,86,51.6951,-174.0391,2.8
6036,86,46.2911,153.2782,4.9
6037,86,-21.0715,173.7373,6.4
6038,86,12.0377,-89.3288,4.7
6039,86,65.5637,-151.6481,2.6
6040,87,38.57033333,-89.53333333,2.81
6041,87,36.1555,71.1424,4.4
6042,87,51.4692,-175.593,2.5
6043,87,9.6383,-69.977,4.9
6044,87,53.5809,-163.7741,2.8
6045,87,54.4259,-159.8432,3
6046,87,-21.3146,170.2011,4.2
6047,87,6.8313,-73.0523,4.3
6048,87,-5.8844,112.4798,4.4
6049,87,-7.6727,127.6055,4.1
6050,87,31.603,-103.96,2.5
6051,87,58.4661,-155.8358,3
6052,87,20.1299,-157.5181,3.2
6053,87,53.5084,-163.7359,2.6
6054,87,-5.9102,147.3356,4.1
6055,87,52.1174,178.3119,3.4
6056,87,45.093,-106.8461,3.4
6057,87,51.8733,-179.9302,3.2
6058,87,35.66583333,-97.3895,3.06
6059,87,54.5921,-159.9297,2.5
6060,87,17.88666667,-66.85616667,2.62
6061,87,15.2636,-45.2479,4.8
6062,87,53.9547,-168.7634,3.2
6063,87,54.0749,-163.6214,2.7
6064,87,53.4124,-164.3122,2.5
6065,87,63.1496,-150.9055,2.7
6066,87,-17.3666,-173.2573,4.7
6067,87,-0.62,132.8864,4.4
6068,87,53.3559,-164.2118,3
6069,87,53.3525,-164.3343,4
6070,87,-8.8907,-75.4944,4.9
6071,87,36.247,71.1603,5
6072,87,51.267,-176.2764,2.6
6073,87,17.93466667,-66.858,2.68
6074,87,34.175,26.2924,4.3
6075,87,51.5656,179.66,2.6
6076,87,-15.8363,-173.7389,4.3
6077,87,52.8716,-167.3067,2.6
6078,87,-9.1955,110.1543,5
6079,87,51.443,-179.3308,2.7
6080,87,-2.2339,128.1796,4.6
6081,87,17.92116667,-66.877,2.67
6082,87,51.3191,-176.2601,3.5
6083,87,-17.7304,-69.1885,4.3
6084,87,-18.765,-175.5538,4.3
6085,87,1.7224,97.4689,4.4
6086,87,-27.9842,138.1364,4.3
6087,87,53.8581,-163.9442,3.3
6088,87,-7.9054,-74.4016,5.2
6089,87,18.55033333,-66.14883333,2.94
6090,87,51.1116,-178.5494,3.6
6091,87,3.48,-83.0904,4.5
6092,87,3.7215,-82.6823,4.5
6093,87,55.4374,-151.7493,2.5
6094,87,-52.5753,27.8646,4.6
6095,87,32.4821,82.9392,4.4
6096,87,8.9764,126.2569,3.9
6097,87,17.967,-66.94883333,2.63
6098,88,17.1287,147.4609,4.4
6099,88,-1.0605,128.6019,4.5
6100,88,-33.2892,-178.6253,4.4
6101,88,19.2286,147.0312,4.7
6102,88,60.0261,-153.2316,2.8
6103,88,30.7921,49.9164,4.1
6104,88,35.66483333,-97.38733333,2.53
6105,88,43.6892,-105.3388,3
6106,88,-24.7968,-175.077,4.9
6107,88,-20.6265,-178.406,4.4
6108,88,-6.008,149.7678,4.1
6109,88,45.0821,-106.9093,2.7
6110,88,18.81216667,-65.22916667,3.44
6111,88,28.5887,-43.6088,4.7
6112,88,-2.5906,139.0892,4.3
6113,88,17.86183333,-67.04316667,2.52
6114,88,-41.7193,-74.0387,3.9
6115,88,43.6283,-105.3278,3.2
6116,88,18.838,-65.27316667,3.22
6117,88,32.6024,88.7536,4.7
6118,88,26.4959,-110.6335,4.2
6119,88,0.349,122.1301,4.2
6120,88,17.8635,-66.851,2.56
6121,88,51.1011,-179.768,2.7
6122,88,51.648,-176.6097,3.1
6123,88,2.0792,126.9937,4.8
6124,88,12.7994,-44.8917,5.2
6125,88,17.88783333,-66.8345,2.79
6126,88,56.4013,-158.2424,2.5
6127,88,56.7097,-156.5061,2.5
6128,88,12.8568,-44.8779,4.7
6129,88,12.8153,-44.8702,4.9
6130,88,12.771,-44.8963,5
6131,88,56.9125,-157.9324,2.5
6132,88,4.5535,62.7675,4.2
6133,88,11.7698,-88.7161,4.4
6134,88,17.94,-66.85333333,2.81
6135,88,-27.9628,-178.0987,5.4
6136,88,-3.7421,143.6891,4.3
6137,88,6.8548,-73.061,4
6138,88,53.9022,-163.618,2.9
6139,88,-4.3061,-104.2407,4.5
6140,88,17.92833333,-66.859,2.62
6141,88,22.7624,121.4249,3.9
6142,88,-22.3032,170.4693,4.1
6143,88,31.618,-104.525,2.7
6144,88,-22.7787,171.17,4.3
6145,88,-4.562,149.5876,5.6
6146,88,17.1682,147.2398,4.7
6147,88,-3.9719,-104.005,4.6
6148,88,61.1362,-145.3081,2.9
6149,88,36.5665,11.1401,4.3
6150,88,54.2471,-160.8093,2.9
6151,88,51.1808,-178.4608,2.8
6152,88,37.3224,21.2557,5.8
6153,88,37.2708,21.2878,4.3
6154,88,14.2511,-93.0031,4.1
6155,88,-16.8483,168.015,5
6156,88,44.3409,-116.1547,2.6
6157,88,17.0572,147.2408,5
6158,88,17.1688,147.1509,4.1
6159,88,5.4232,-77.1372,4.4
6160,88,-40.1355,45.5203,4.3
6161,88,17.1198,147.2174,4.5
6162,88,61.288,-146.9069,2.8
6163,88,31.0481,-107.4605,2.7
6164,88,9.5397,-69.904,4.3
6165,88,-24.9064,-177.3857,4.4
6166,88,31.0705,-107.4424,3.4
6167,88,13.6988,144.6322,4.4
6168,88,17.013,147.3137,5
6169,88,18.0075,-67.95466667,3.4
6170,88,17.0564,147.2361,4.9
6171,88,-4.1125,143.0628,4.1
6172,88,53.9052,-164.4424,2.8
6173,89,49.4103,-116.7888,2.5
6174,89,-16.7867,-175.1078,4.1
6175,89,-6.3333,154.7807,5.1
6176,89,18.80016667,-65.354,3.39
6177,89,18.6383,119.7165,4.4
6178,89,-19.8295,-175.9989,4.8
6179,89,-5.8722,149.1191,4.4
6180,89,-5.7695,112.6035,4.2
6181,89,53.1625,-166.6508,2.6
6182,89,-19.5041,-176.0797,4.4
6183,89,-19.706,-176.178,4.5
6184,89,1.2761,123.4853,4.4
6185,89,-17.8037,167.8799,4.7
6186,89,52.7104,-168.6499,3.4
6187,89,29.6035,65.4238,4.2
6188,89,-27.8943,-177.8442,4.6
6189,89,34.6515,-116.2881667,2.65
6190,89,34.1113333,-117.317,3.09
6191,89,2.271,122.8537,4.3
6192,89,-19.781,-175.9309,4.6
6193,89,-19.5455,-175.8678,4.8
6194,89,-23.0373,-177.1116,4.8
6195,89,-19.6269,-175.9599,4.8
6196,89,-2.7324,137.0832,4.4
6197,89,-19.7019,-175.9239,5.2
6198,89,52.9083,-161.5122,3.1
6199,89,52.9125,-161.5006,3
6200,89,-19.7708,-176.0022,5.3
6201,89,52.1143,178.3963,5.8
6202,89,19.326,-155.1206667,2.51
6203,89,-23.895,-179.9655,4.3
6204,89,36.6516667,-121.2711667,2.56
6205,89,40.2941667,-124.5366667,2.56
6206,89,-19.6467,-175.8232,4.8
6207,89,-19.9233,-175.7722,4.5
6208,89,61.6295,-151.974,2.8
6209,89,42.5389,43.637,4.1
6210,89,42.559,43.597,4.7
6211,89,8.9096,126.6492,4.5
6212,89,-3.8902,-104.0637,4.4
6213,89,54.5027,-159.8021,2.6
6214,89,-4.6033,153.225,4.2
6215,89,54.0458,-163.4922,3.1
6216,89,69.1361,-145.7954,2.7
6217,89,-4.0677,142.8775,4.4
6218,89,-8.3385,119.3068,4.5
6219,89,52.5748,-174.4433,3
6220,89,18.845,-67.4555,3.23
6221,89,-8.2308,123.8376,4.3
6222,89,54.5834,-159.8691,3
6223,89,52.2801,-170.1073,3
6224,89,65.8954,-146.1442,2.6
6225,89,-14.7925,-109.26,4.7
6226,89,-4.0264,-103.9175,5.1
6227,89,-4.1664,-104.3793,4.5
6228,89,-4.0104,-104.2298,4.5
6229,89,38.8006667,-122.8065,2.5
6230,89,-23.812,-71.1518,4.3
6231,89,-3.7337,-80.9371,4.3
6232,89,-20.9892,-176.2161,4.2
6233,89,40.8988,-81.0575,3
6234,89,-18.1089,-178.0289,4
6235,89,-21.0951,-68.9704,4.5
6236,89,-20.5396,-178.457,4.2
6237,89,-57.4897,-25.5807,4.2
6238,89,0.2928,122.0325,4.4
6239,89,-21.5458,-68.5614,4.1
6240,89,47.3506,-112.7791,2.5
6241,89,53.7181,-164.9467,3.6
6242,89,57.292,-156.0856,2.7
6243,89,-3.9528,-103.8257,4.6
6244,89,-3.9898,-104.0093,4.5
6245,89,-4.1187,-104.1031,4.6
6246,89,54.7256,-160.6874,2.8
6247,89,-4.2047,-103.7384,4.5
6248,89,19.3865,-68.2955,3.98
6249,89,-4.0429,143.2254,4.6
6250,89,62.3616,-149.1324,3.3
6251,89,-24.8759,-68.244,4.5
6252,89,51.8025,-166.8757,2.5
6253,89,52.0708,-175.2133,2.7
6254,89,51.4775,-168.4553,2.9
6255,89,31.576,-103.939,2.8
6256,89,54.3881,-159.6681,2.5
6257,89,51.4016,-176.5222,2.7
6258,89,52.2657,-174.3644,3.4
6259,89,58.8662,-152.0114,2.8
6260,89,-33.242,-178.0659,4.4
6261,89,-6.1853,105.0431,4.3
6262,89,17.89766667,-66.88116667,2.54
6263,89,51.2087,178.7651,2.6
6264,89,2.4604,126.7767,4.7
6265,89,-22.5557,-66.3105,4.4
6266,89,62.4342,-151.1176,3
6267,89,38.4393,39.3542,4.7
6268,90,55.9718,-149.6909,4.3
6269,90,60.1183,-153.2024,2.9
6270,90,59.8577,-153.2854,2.6
6271,90,-10.0093,161.1636,4.2
6272,90,33.2926667,-116.7723333,3.23
6273,90,61.4324,-147.556,2.6
6274,90,23.2782,142.3437,4
6275,90,8.3237,126.5627,4.9
6276,90,62.8262,-144.8242,2.7
6277,90,-12.1146,167.4671,4.5
6278,90,-22.7357,171.5923,5
6279,90,-33.2877,-178.3198,4.6
6280,90,-31.0444,-71.4045,4.5
6281,90,-62.5195,156.6351,4.9
6282,90,-62.7208,156.0408,5.9
6283,90,53.3738,-161.6029,3.2
6284,90,19.5695,-65.6631,3.84
6285,90,54.0023,-163.4025,2.5
6286,90,8.7719,126.2523,4.3
6287,90,19.1636,-67.116,3.75
6288,90,-2.2911,138.314,4.4
6289,90,78.8607,-94.9821,4.8
6290,90,-17.677,-178.8702,4.5
6291,90,-22.0399,169.5772,4.9
6292,90,19.1265,-65.9406,3.51
6293,90,19.5473,-65.7093,3.58
6294,90,-6.6174,129.5701,4.5
6295,90,36.6962,71.4021,4.4
6296,90,20.1724,122.2112,4.1
6297,90,54.5119,-159.734,2.5
6298,90,-14.0944,171.9851,4.4
6299,90,-6.7485,129.5881,4.5
6300,90,51.1798,-177.9883,2.8
6301,90,13.3395,120.6472,4.7
6302,90,34.3563,26.62,4.5
6303,90,29.8582,138.8392,4
6304,90,56.6084,-156.3936,3.3
6305,90,17.97616667,-66.84833333,3.08
6306,90,-7.4165,156.1998,4.2
6307,90,-26.2916,27.747,3.4
6308,90,17.89833333,-66.93316667,3.04
6309,90,13.2325,120.6032,4.9
6310,90,28.6316,95.9137,4.5
6311,90,-30.796,-177.5174,4.1
6312,90,14.1912,-93.1193,4.2
6313,90,0.3244,129.1616,4.2
6314,90,52.1525,-173.6335,3.2
6315,90,-32.6491,179.7932,4.1
6316,90,57.258,-156.8481,2.8
6317,90,19.127,-155.5348333,2.53
6318,90,-6.9816,129.8219,4.5
6319,90,10.7141,-86.2621,4.4
6320,90,10.7654,-86.1732,4.9
6321,90,-19.847,-176.0058,5.5
6322,90,53.3994,-165.9103,2.9
6323,90,51.1851,-177.9596,2.7
6324,90,52.0698,-173.7844,3.2
6325,90,51.6632,178.334,3
6326,90,-36.2214,-100.031,5.1
6327,90,-20.4423,-177.9023,4.2
6328,90,18.084,-68.25033333,3.24
6329,90,17.9205,-66.86483333,2.98
6330,90,39.0066,70.8647,5
6331,91,51.9901,-178.3913,3.1
6332,91,19.28516667,-155.2065,2.62
6333,91,56.7339,-153.0513,3.2
6334,91,-20.2405,66.1895,4.6
6335,91,51.2657,-179.1035,3.6
6336,91,65.0102,-170.2656,3.7
6337,91,43.29,-126.9076,3.6
6338,91,-21.02,-178.5433,4.8
6339,91,51.7463,-177.6304,3.7
6340,91,32.092,-101.643,2.5
6341,91,55.433,-157.1926,4
6342,91,40.1435,141.6984,5.9
6343,91,62.3482,-149.1368,2.5
6344,91,5.6918,126.5299,4.2
6345,91,32.913,-116.24,2.93
6346,91,43.0033,-126.2967,3.1
6347,91,8.1904,-103.3941,4.5
6348,91,8.246,-103.2397,5.3
6349,91,28.893,-98.362,2.5
6350,91,58.2288,-151.3718,2.8
6351,91,-55.0834,158.6905,4.1
6352,91,-10.3815,-75.4641,4.4
6353,91,-31.4002,-177.7357,4.4
6354,91,-4.2011,142.9947,4.3
6355,91,51.652,178.7517,3.5
6356,91,-5.3736,102.4407,4.3
6357,91,-5.7711,112.6357,4.1
6358,91,-21.3082,-67.1478,4.6
6359,91,38.1684,-117.784,2.6
6360,91,-17.6629,-178.5401,4.4
6361,91,14.7835,-92.7376,4
6362,91,19.41799927,-155.2714996,2.6400001
6363,91,19.38066673,-155.258667,2.6099999
6364,91,18.5172,146.4999,4.2
6365,91,58.8976,-152.6872,4.1
6366,91,-28.3595,-178.4306,4.3
6367,91,-27.9954,-178.0724,4.9
6368,91,-28.045,-178.1465,4.2
6369,91,19.25533333,-155.4101667,2.85
6370,91,51.7025,177.9235,2.9
6371,91,18.22133333,-67.22216667,3.15
6372,91,-22.4806,-68.6709,4.1
6373,91,47.77666667,-122.5763333,2.73
6374,91,-18.3568,168.1738,4.4
6375,91,15.3883,120.4978,4.6
6376,91,16.4837,-96.5767,4.4
6377,91,-17.9835,-178.5574,4.4
6378,91,-24.3419,-179.5279,4.4
6379,91,19.256,-155.4073333,2.85
6380,91,-6.256,155.0964,5.1
6381,91,6.0205,-71.9313,4.3
6382,92,23.8356,121.5976,7.4
6383,92,5.4555,-72.3758,4.9
6384,92,55.286,-162.3527,2.8
6385,92,61.8773,-149.2976,2.7
6386,92,31.473,-94.404,3
6387,92,15.8934,146.8532,5.2
6388,92,22.6348,142.6804,4.2
6389,92,-7.8391,128.243,4.4
6390,92,46.60683333,-122.7103333,2.93
6391,92,-18.8811,168.3174,4.5
6392,92,18.5558,-68.6608,4
6393,92,23.4096,120.2986,4.2
6394,92,42.9741,18.6532,4
6395,92,19.051,-155.364,2.76
6396,92,44.6502,150.003,4.2
6397,92,-15.9515,168.0376,4.4
6398,92,65.0541,-167.3031,3
6399,92,17.988,146.8447,4.3
6400,92,-43.2208,170.9051,4
6401,92,-32.847,-178.3624,4.4
6402,92,-3.2778,123.3041,4.6
6403,92,-3.3008,123.371,4.8
6404,92,46.9021,-112.5214,3.1
6405,92,51.2552,-178.3251,3.4
6406,92,60.2509,-151.1001,2.5
6407,92,-13.5575,166.7547,4.3
6408,92,36.4947,27.6382,4.2
6409,92,54.2073,-159.5466,2.8
6410,92,0.2854,121.6878,4.2
6411,92,4.349,125.7692,4.3
6412,92,-31.5399,-179.6633,4.3
6413,92,0.9656,124.181,4.4
6414,92,13.718,144.7019,4.4
6415,92,57.5159,-153.9317,2.7
6416,92,15.824,144.9538,4
6417,92,15.8146,146.8779,6.2
6418,92,44.6524,149.0685,4.9
6419,92,11.1015,126.3882,4.6
6420,92,51.6188,-168.3722,2.6
6421,92,-5.4641,147.2774,4.5
6422,92,-43.1983,170.8747,4.2
6423,92,54.766,161.9459,4
6424,92,-55.0023,158.732,3.9
6425,92,-19.8282,-71.1318,4.5
6426,92,3.4218,-31.5657,4.4
6427,92,32.2701,141.9548,4.4
6428,92,31.632,-104.51,3.2
6429,92,51.353,-179.9516,2.5
6430,92,19.25766667,-155.4103333,2.65
6431,92,51.5094,-168.7812,2.7
6432,92,63.9437,-149.1283,2.9
6433,92,12.0727,142.2741,4.7
6434,92,1.9295,98.9475,4.4
6435,92,30.049,-96.672,2.8
6436,92,51.5149,178.3601,3.1
6437,92,56.9506,-154.1318,2.5
6438,92,18.1743,-68.2161,3.6
6439,92,-21.6453,-68.5895,4.2
6440,92,23.4235,124.8614,4.6
6441,93,52.2466,-168.0603,3
6442,93,14.0171,-90.2252,4.4
6443,93,-11.6052,166.363,4.6
6444,93,24.0452,121.7176,4.2
6445,93,23.9569,121.6906,4.3
6446,93,44.2474,148.4153,4.9
6447,93,51.4189,-176.267,3
6448,93,24.1938,121.6996,4.2
6449,93,54.373,-159.9853,2.7
6450,93,40.6154,-109.4878,3.2
6451,93,40.6356,-109.4957,2.8
6452,93,24.27,121.7986,4.1
6453,93,53.826,-166.349,2.9
6454,93,43.702,-105.2858,3.3
6455,93,35.8444,25.8374,4.1
6456,93,23.7612,121.8012,4.5
6457,93,-24.2278,-179.8843,4.3
6458,93,51.8716,-171.5697,3.2
6459,93,-2.8329,123.412,4.2
6460,93,19.2523,145.3808,4.4
6461,93,45.8216,-106.6772,2.9
6462,93,23.9059,121.7144,4.3
6463,93,23.7919,121.7943,4.9
6464,93,41.8989,141.5202,4.5
6465,93,43.746,-105.382,3.5
6466,93,23.8606,121.6324,4.2
6467,93,24.0434,121.795,4.1
6468,93,2.8594,125.6614,4
6469,93,24.2049,121.6751,4.6
6470,93,24.1722,121.6483,4.5
6471,93,18.97066667,-68.34533333,2.93
6472,93,-7.0576,129.6381,4.3
6473,93,24.1496,121.6838,4.5
6474,93,24.136,121.6875,4.5
6475,93,-5.6838,152.9565,4.4
6476,93,35.66483333,-97.4005,2.54
6477,93,23.8702,121.6892,4.4
6478,93,-30.476,-177.4211,4.4
6479,93,24.2176,121.6971,4
6480,93,24.1328,121.8511,4.3
6481,93,24.1456,121.6943,4.1
6482,93,-20.8635,-177.8904,4.2
6483,93,-36.9529,-72.9395,5.2
6484,93,-30.4049,-177.5298,4.2
6485,93,23.8125,121.8381,4.2
6486,93,38.7875,-122.7656667,2.77
6487,93,24.0104,121.7682,4.3
6488,93,-6.6505,129.9353,4.2
6489,93,63.926,-170.2217,2.8
6490,93,-30.3196,-177.966,4.6
6491,93,8.4477,126.5834,4.4
6492,93,23.9759,121.6755,3.8
6493,93,23.9992,121.6406,3.9
6494,93,56.0806,-155.0931,3.1
6495,93,-14.3222,167.6496,4.4
6496,93,62.4274,-150.4545,2.5
6497,93,23.9777,121.695,4.1
6498,93,43.005,18.699,4.4
6499,93,24.1752,121.6545,4.2
6500,93,32.4063333,-115.2343333,2.65
6501,93,38.7586667,-122.7311667,2.55
6502,93,24.0497,121.7386,4
6503,93,23.9646,121.6974,4
6504,93,24.0385,121.6421,4.1
6505,93,23.955,121.7132,4.1
6506,93,23.8442,121.6153,4
6507,93,24.1294,121.6046,4.1
6508,93,-5.8654,112.3387,5.1
6509,93,24.0156,121.6404,4.2
6510,93,23.7241,121.5348,4.3
6511,93,24.0137,121.6086,4.3
6512,93,23.697,121.5771,4.4
6513,93,-14.3464,167.2752,4.7
6514,93,50.6513,-178.117,2.8
6515,93,38.0086,37.6577,4.3
6516,93,24.1199,121.7895,4
6517,93,1.1077,-85.311,4.5
6518,93,23.7134,121.6451,4.3
6519,93,24.208,121.6492,4.2
6520,93,26.98,54.0211,4
6521,93,-36.0525,-73.5821,4.9
6522,93,24.1177,121.9286,4.9
6523,93,23.8089,121.615,4.3
6524,93,24.073,121.7402,4.2
6525,93,8.4565,126.6965,4.9
6526,93,23.9069,121.5768,4.5
6527,93,24.2191,121.7811,4.5
6528,93,24.0943,121.698,4.5
6529,93,-5.5898,149.4168,4.6
6530,93,24.0801,121.7048,4.3
6531,93,24.1779,121.6093,4.5
6532,93,24.285,121.7399,4.6
6533,93,8.5051,126.6773,5.1
6534,93,24.0284,121.7173,4.7
6535,93,23.9954,121.668,4.8
6536,93,23.7009,121.7451,4.4
6537,93,23.7997,121.5444,4.9
6538,93,23.7819,121.7576,4.1
6539,93,13.7042,-89.9807,4.4
6540,93,23.773,121.7518,4.8
6541,93,24.179,121.6236,4.5
6542,93,24.1808,121.8765,4.9
6543,93,-10.382,-75.4725,5
6544,93,38.4745,-122.6683333,2.97
6545,93,24.1673,121.5816,4.2
6546,93,24.1244,121.6638,4.7
6547,93,24.016,121.9082,4.5
6548,93,23.9644,121.4775,4
6549,93,24.1977,121.6198,4.4
6550,93,1.364,126.3393,4.4
6551,93,24.0606,121.8427,4.6
6552,93,23.801,121.6623,4.6
6553,93,24.219,121.7994,4.4
6554,93,-31.825,77.4355,5
6555,93,23.9869,121.71,4.6
6556,93,23.9734,121.5,4.2
6557,93,24.1723,121.9688,4.5
6558,93,23.8735,121.6377,4.5
6559,93,24.2721,121.9006,4.2
6560,93,23.9281,121.5761,4.9
6561,93,6.8504,-73.1701,4.5
6562,93,24.1664,121.818,5.1
6563,93,24.2305,121.6344,5
6564,93,24.1954,121.9338,5.7
6565,93,24.1353,121.8025,4.7
6566,93,23.8145,121.7676,4.5
6567,93,23.7487,121.8359,4
6568,93,0.9959,-85.2876,5.1
6569,93,23.7806,121.901,4.1
6570,93,23.8817,121.5533,5.1
6571,93,23.7431,121.8308,4.9
6572,93,23.8897,121.8988,5.1
6573,93,23.7316,121.8019,4.5
6574,93,24.0293,121.7536,4.4
6575,93,23.3463,122.1012,4.8
6576,93,23.7873,121.7835,5.7
6577,93,23.7905,121.7975,5.3
6578,93,24.0686,121.6821,4.4
6579,93,24.2377,121.9049,4.4
6580,93,-31.3684,-178.2428,4.4
6581,93,24.0706,121.6693,4.2
6582,93,23.873,121.6499,5.1
6583,93,23.9694,121.6633,5
6584,93,23.6173,121.6986,4.2
6585,93,24.0776,121.7275,4.2
6586,93,24.0162,121.7192,4.6
6587,93,24.174,121.766,5.2
6588,93,24.0918,121.8568,4.5
6589,93,24.0671,121.7272,4.6
6590,93,23.9305,121.6879,4.5
6591,93,24.077,121.5601,5
6592,93,35.5376667,-117.5051667,2.5
6593,93,23.8024,121.6157,4.5
6594,93,23.7725,121.5952,5.2
6595,93,23.791,121.6614,4.3
6596,93,24.1702,121.7273,5.6
6597,93,68.6605,-147.3123,2.9
6598,93,23.9995,121.5898,5.3
6599,93,23.8191,121.852,4.2
6600,93,23.9965,121.5924,4.5
6601,93,24.2493,121.6542,4.5
6602,93,24.1511,121.6993,5.6
6603,93,23.9926,121.7893,5
6604,93,23.9647,121.7918,4.9
6605,93,23.8097,121.6207,4.8
6606,93,24.0642,121.4552,4.3
6607,93,24.1526,121.7366,4.7
6608,93,24.0049,121.7509,5.2
6609,93,24.0059,121.8453,5.1
6610,93,23.8113,121.4056,4.8
6611,93,24.1761,121.8081,4.8
6612,93,24.1021,121.6812,6.4
6613,93,24.1741,121.7374,5
6614,93,15.8214,146.8668,5.3
6615,94,7.9582,-38.0882,5.1
6616,94,7.9364,-38.1058,4.8
6617,94,7.9741,-38.1448,5.3
6618,94,-12.5708,166.7796,4.2
6619,94,8.039,-38.114,5
6620,94,8.097,-38.2183,4.8
6621,94,-21.8989,170.1843,4.3
6622,94,-4.3444,134.8243,4.2
6623,94,79.2232,124.3663,4
6624,94,56.5385,-148.7399,2.7
6625,94,64.4955,-146.9388,2.5
6626,94,41.9769,142.4449,5
6627,94,53.3623,-167.317,3.7
6628,94,53.5027,-167.445,4.4
6629,94,23.7707,121.8886,4.4
6630,94,21.127,145.6295,4.9
6631,94,-10.9013,165.5957,4.3
6632,94,24.2834,121.934,4.5
6633,94,24.1458,121.6806,4.9
6634,94,1.6071,126.3817,4.6
6635,94,-18.0901,-174.4981,4.5
6636,94,24.2361,121.7469,4.4
6637,94,-16.0292,-173.0382,4.4
6638,94,33.1698,76.816,5
6639,94,43.6187,-102.1688,2.8
6640,94,52.4819,-32.0297,4.3
6641,94,52.3183,-169.8465,3
6642,94,5.6722,125.4013,4.6
6643,94,24.24,121.7809,4.8
6644,94,36.1813,-33.9821,4.9
6645,94,18.1484,146.054,4.5
6646,94,-17.5848,-178.7445,4.1
6647,94,-5.0756,149.4982,4
6648,94,14.9301,-45.0789,4.5
6649,94,36.0555,-33.8699,4.6
6650,94,18.8526,-68.2941,3.85
6651,94,-49.4905,-116.6233,4.7
6652,94,51.759,177.3457,3.8
6653,94,-20.1882,-177.0833,4.5
6654,94,40.377,-125.1441667,2.56
6655,94,-16.0203,167.8422,4.5
6656,94,37.399,-118.635,2.66
6657,94,17.9649,145.8211,4.1
6658,94,11.5326,-86.9134,4
6659,94,51.4646,178.6327,2.7
6660,94,26.8646,142.7453,4
6661,94,51.8139,-166.7729,2.7
6662,94,-9.0713,124.0446,4.3
6663,94,51.2429,-174.3529,3
6664,94,-49.1901,-116.4678,4.4
6665,94,56.7504,-148.6548,2.5
6666,94,54.4933,-159.8099,3.2
6667,94,12.8955,-88.8866,5.1
6668,94,51.4344,-176.1245,2.8
6669,94,-5.3466,154.2354,4.2
6670,94,51.3994,-176.1017,2.9
6671,94,51.3928,-176.0751,3.2
6672,94,51.394,-176.0572,3.9
6673,94,51.3525,-176.0331,2.8
6674,94,38.8121667,-122.8243333,2.87
6675,94,24.2365,121.873,4
6676,94,0.029,123.3349,4.9
6677,94,58.1505,-151.6314,3.4
6678,94,19.2535,-67.70066667,3.21
6679,94,-22.0415,171.7,4.1
6680,94,24.1688,121.7554,4.4
6681,94,24.2098,121.7837,4.5
6682,94,-20.77,169.2642,4.5
6683,94,24.2227,121.7039,4.4
6684,94,41.3114,78.7696,4.3
6685,94,37.7104,141.856,6.1
6686,94,24.002,121.6789,4.1
6687,94,-21.3648,71.357,4.1
6688,94,35.642,139.6727,4.4
6689,94,24.2176,121.8001,4.5
6690,94,31.654,-104.411,2.6
6691,94,52.0006,177.9216,4.1
6692,94,35.666,-97.38816667,2.64
6693,94,23.7474,121.5815,4.3
6694,94,-17.259,-175.1405,4.3
6695,94,58.2821,-153.0921,2.8
6696,94,-39.5591,174.7787,4.3
6697,94,56.1399,-149.28,2.6
6698,94,-33.0494,-178.4201,4.6
6699,94,38.4599,90.8993,5.1
6700,94,56.2705,-149.3461,2.7
6701,94,-45.7622,96.4339,4.8
6702,94,24.2474,121.632,4.3
6703,94,-24.4489,-69.5077,4.8
6704,94,-15.9593,168.5578,4.5
6705,94,-32.8864,-178.5121,5
6706,94,24.2378,121.6806,4.2
6707,94,48.0094,-28.0284,4.3
6708,95,-23.3111,170.8618,4.6
6709,95,34.1662,69.3957,4.3
6710,95,40.69,-74.7463,3.7
6711,95,24.0131,121.6788,4
6712,95,5.8432,126.7761,4.4
6713,95,-18.147,-174.4561,5.6
6714,95,23.8872,121.8259,4.9
6715,95,24.0916,121.7075,4.5
6716,95,-16.5642,-69.5089,4.3
6717,95,51.2273,-177.9238,2.8
6718,95,-11.011,161.3971,4.9
6719,95,23.8825,121.9627,4.6
6720,95,33.267,-116.435,2.64
6721,95,53.7636,-164.1535,3.1
6722,95,-6.3259,128.8088,4.1
6723,95,-4.0977,133.935,4
6724,95,-7.4753,127.8581,4.2
6725,95,24.0842,121.7784,4.2
6726,95,0.5402,98.5578,4.8
6727,95,36.9977,141.3028,4.4
6728,95,24.1336,121.8445,4.9
6729,95,40.69,-74.7665,2.6
6730,95,40.6963,-74.7596,4.8
6731,95,51.1834,-177.8349,3.5
6732,95,-19.2164,-177.4651,4.4
6733,95,24.2276,121.7354,4.3
6734,95,26.4924,96.9139,5.7
