Frame,latitude,longitude,depth,mag
1314,13.5543,120.7616,145.581,4.5
1315,-57.7785,-25.8594,76.408,4.8
1315,32.5315,142.5428,10,4.6
1315,43.7392,148.0852,61.92,5.9
1315,-18.0356,-178.4143,594.561,4.8
1315,53.4844,-165.7072,43.139,4.6
1315,10.2856,93.8306,10.349,4.6
1315,-21.0091,-11.6425,10,4.8
1315,-7.3536,-75.5983,79.093,4.5
1315,32.7635,142.5046,10,4.7
1315,-58.0804,-25.4942,48.931,4.6
1315,32.8798,142.5597,10,4.8
1315,-5.7268,146.4573,40.26,4.8
1315,-32.6725,-71.973,15.422,4.7
1315,-5.5115,151.7362,32,5.6
1315,-59.4019,-26.1724,35,4.9
1315,48.9736,-128.6522,10,4.6
1315,35.0375,59.839,10,4.5
1315,8.1271,-39.3963,10,4.6
1315,-12.1262,122.7531,10,4.5
1315,-6.2972,130.1656,155.096,4.5
1315,16.0264,-94.987,54.95,4.6
1316,-19.6841,170.0428,10,5.1
1316,-15.8861,-172.8118,10,4.5
1316,-20.3811,-174.3489,35,5.2
1316,-0.809,99.7163,70.495,4.5
1316,-14.3539,-72.2342,108.441,4.6
1316,-6.5499,104.1423,35,4.7
1316,-22.6946,-175.4806,10,4.5
1316,10.3184,122.038,10,4.7
1316,14.2548,146.0428,51.78,4.5
1316,-25.1502,-179.9438,502.338,4.8
1316,-1.9832,100.2649,35,4.7
1316,-8.3276,117.1056,10,4.6
1316,-44.5957,-80.078,10,5.7
1316,-44.6444,-79.8602,10,5.1
1317,-6.7235,129.9544,149,5.6
1317,-8.301,117.1131,11.134,4.8
1317,39.8776,141.6679,70.525,4.5
1317,-10.4484,116.4799,21.334,4.5
1317,-55.1455,-28.8316,31.465,4.9
1317,-29.3942,-71.3116,42.578,4.5
1317,-41.2793,-87.5861,10,5.2
1317,-55.2188,-28.8833,34.346,5
1317,52.2076,-171.3159,30.556,4.6
1317,-30.384,-68.7799,112.713,4.8
1317,-11.8797,166.6057,141.237,4.9
1317,-54.8444,-28.466,10,4.5
1317,-34.395,-110.0206,10,4.6
1317,12.0713,143.0062,43.421,4.9
1317,-19.2688,169.2564,161.266,5.2
1317,-57.1644,-24.7487,23.611,4.8
1317,-1.5498,145.5634,10,4.9
1317,-27.1038,-176.4722,21.387,4.5
1317,-2.9683,138.3862,37.475,4.5
1317,-57.0605,-24.8143,17.023,5.1
1318,44.878,142.011,10,4.8
1318,44.9455,142.0932,10,5.1
1318,44.9228,142.107,10,4.5
1318,-20.1032,-177.6195,542.768,4.8
1318,-19.9513,-178.6237,614.519,4.7
1318,-25.7557,-70.4964,43.208,4.5
1318,-17.3769,-172.7256,10,4.6
1318,40.1038,77.7562,10,4.5
1318,-13.2037,-74.8087,84.277,4.8
1318,31.68330721,-104.4253993,6.645727539,4.5
1318,-17.0578,168.1341,10,4.5
1319,-31.9977,-178.0447,10,4.8
1319,-30.399,-177.5245,38.564,5
1319,-30.4982,-177.6443,32.844,4.8
1319,-30.0814,-177.8008,36.259,4.9
1319,-3.3998,-80.6168,43.108,4.6
1319,-16.2218,-174.3602,169.681,4.5
1319,-1.9584,137.3046,35.541,4.6
1319,-6.598,127.9587,370.929,4.5
1319,44.9511,142.0317,10,4.5
1319,-59.0098,-25.6301,46.697,5.4
1319,-59.013,-25.694,39.484,5
1319,36.5038,71.0949,143.445,4.6
1319,18.4823,-100.8797,71.653,5.2
1319,17.2666,121.0237,10,4.5
1320,35.4776,140.9598,38.705,4.6
1320,33.5235,19.0439,16.034,5.2
1320,10.8558,124.3786,10.756,4.6
1320,-11.3824,119.6944,10,4.7
1320,-32.0956,-178.0668,10,4.7
1320,-31.7463,-179.9301,356.15,4.5
1320,-6.0469,149.3237,59.881,4.5
1320,10.1847,121.9587,10,5.1
1320,2.932,-31.5345,10,4.6
1320,-30.05,-177.1748,10,5.1
1320,6.9062,123.792,19.913,5.8
1320,-0.1957,-80.6884,16.437,4.8
1321,6.9068,-72.9904,150.758,4.6
1321,-15.7756,167.1322,20,5.7
1321,-56.3728,-26.935,78.513,4.7
1321,13.845,145.2075,111.462,4.6
1321,-15.8552,167.1492,10,4.7
1321,-19.1188,169.1364,165.608,4.6
1321,13.7358,120.7668,138.232,4.5
1321,-3.661,149.6078,10,4.6
1321,-15.7612,167.1494,23.854,4.9
1321,-5.9982,147.2807,45,5.9
1321,46.8766,144.5948,385.916,5.3
1321,-50.1287,128.4271,10,4.5
1321,35.4802,140.9768,40.84,4.6
1321,27.154,127.3978,99.094,5
1321,1.7974,126.3859,30,5.7
1321,-15.7828,167.1018,21,5.8
1321,-15.8734,167.3795,18.621,4.6
1321,1.9578,126.5123,47.448,4.5
1321,37.9952,27.1512,11.697,5
1321,-15.793,166.9579,10,4.9
1321,-15.7323,167.023,22.473,4.5
1321,33.1157,92.7977,5,5.7
1321,-52.8736,22.1555,10,5.3
1321,-15.8359,167.1173,19.129,4.6
1322,-53.2087,140.5432,10,4.9
1322,4.3848,126.3899,66.457,4.7
1322,-32.7361,-179.0088,30,6.6
1322,-3.8376,68.2834,10,4.5
1322,-30.8092,-178.4631,10,5.2
1322,-32.8651,-178.9274,35,4.9
1322,-3.301,67.9747,10,4.8
1322,-15.7047,167.3178,32.9,4.5
1322,52.1079,178.1983,133.981,5.2
1322,-33.0973,-72.1226,20.054,4.8
1322,-33.107,-72.0093,26.871,4.7
1322,-58.2619,-25.2551,43.246,4.7
1322,-24.1087,-66.999,169.156,4.5
1322,-22.0781,170.966,78,6.4
1322,37.8597,93.6677,10,5
1322,-15.7165,167.226,35,4.5
1322,-5.9904,147.3546,72.536,5.1
1322,6.4748,126.8619,85.077,4.7
1322,-3.311,100.7772,38.021,4.8
1322,-32.6809,-178.9935,38.179,4.9
1322,2.4926,128.2388,153.973,4.6
1322,-43.012,-16.2398,10,4.8
1322,14.2366,52.9845,10,4.5
1322,52.1067,159.1256,51.408,4.8
1322,-3.2472,149.6046,10,4.6
1322,18.0282,121.0998,88.093,4.9
1322,6.616,125.0631,18.273,5.4
1322,38.4773,99.133,10,4.9
1322,19.1043,121.1539,35,4.5
1322,-8.6939,-74.4419,156.107,4.5
1322,-5.707,110.3692,552.772,4.8
1323,33.1189,90.4421,10,4.5
1323,5.8963,137.0488,10,4.5
1323,-13.4146,167.2121,10.022,4.7
1323,-52.6111,14.1976,10,4.5
1323,1.7941,126.3844,39.693,4.7
1323,0.1257,96.586,10,4.9
1323,-7.1273,-12.8636,10,5.4
1323,0.8703,126.3915,42.93,4.7
1323,-32.6854,-178.9877,36.481,4.5
1323,44.3307,149.4841,10,4.7
1323,-16.2712,168.1037,194.756,4.5
1323,-15.8964,167.1641,16.77,4.6
1323,-16.7949,-172.722,10,4.9
1323,-48.6856,121.3275,10,4.7
1323,13.2688,-89.5091,60.533,4.6
1323,-31.3286,-177.6752,10,4.6
1323,-16.8353,-70.5903,10.699,4.5
1323,2.6937,95.6204,24.75,4.6
1323,-54.8013,158.6041,10,5.5
1323,10.3111,125.6739,10,4.7
1323,44.5419,149.4658,38.355,4.5
1323,-22.3214,170.4001,27.38,5
1323,-49.7432,116.3165,10,4.5
1323,44.394,149.4882,10,5.1
1323,44.2936,149.5537,10,5
1324,44.2507,149.4922,10,4.6
1324,-31.9038,179.9183,331.474,4.5
1324,-58.2044,-25.2725,35,4.5
1324,-6.796,147.4339,61.458,4.5
1324,44.3475,149.4158,10,4.8
1324,-7.699,129.2703,61.961,4.5
1324,39.2513,20.6123,14.477,4.5
1324,1.7313,126.2283,13.261,4.6
1324,-5.9623,146.656,54.227,5
1324,-8.1936,127.8271,56.552,4.5
1324,-32.0794,-68.555,131.123,4.5
1324,-30.6281,-178.033,33.653,4.6
1324,-57.9515,-25.3737,72.686,4.9
1324,-32.8473,-178.5131,21.223,4.6
1324,55.8953,-155.7956,34.7,4.8
1324,33.1235,141.7775,10,5.6
1324,-28.6425,-176.7112,10,4.9
1324,-4.9731,102.803,58.212,4.5
1324,-0.4227,-80.8382,10,4.6
1324,9.6441,125.849,132.73,4.9
1324,45.1967,150.0562,74.588,4.7
1325,-7.0024,125.4656,480.972,5.5
1325,44.2997,149.6683,10,4.9
1325,4.8445,-76.0511,128.811,4.6
1325,-0.317,129.6944,19.012,4.5
1325,-0.2636,129.7504,10,4.9
1325,0.436,-25.1057,10,4.9
1325,-0.3596,-80.7807,10,4.5
1325,-43.8652,-82.379,10,4.5
1325,-50.1181,120.5115,10,4.5
1325,-50.1066,119.881,10,4.7
1325,-55.9272,-27.2902,35,4.7
1325,-34.368,-70.6102,106.974,5.3
1325,-54.1416,-55.261,10,4.6
1325,35.5094,141.3104,35,4.9
1325,37.5959,141.7262,46.857,5.1
1325,26.5485,127.739,39.688,4.8
1325,0.3574,124.3718,173.104,5.5
1325,-20.4191,-11.6151,10,4.6
1325,27.5627,139.8055,490.055,4.8
1326,-6.7405,129.7153,139.18,4.5
1326,-59.9585,-26.8617,43.74,4.6
1326,-59.8506,-26.8118,35,4.7
1326,-22.3032,171.6682,129.509,4.9
1326,4.2861,125.8045,102.101,4.5
1326,-20.2848,-12.4427,10,4.8
1326,-20.1642,-11.8118,10,4.9
1326,-20.2116,-11.9587,10,4.9
1326,-20.1355,-12.0859,10,4.9
1326,-20.308,-11.8524,10,4.9
1326,-20.3875,-11.9424,10,4.6
1326,-20.3885,-11.7274,10,4.7
1326,-20.3537,-12.0464,10,4.6
1326,-20.5391,-11.1472,10,4.8
1326,0.711,-78.0212,10,4.6
1326,-20.3709,-11.7278,10,4.6
1326,-20.2129,-11.8749,10,4.7
1326,-8.9646,67.4017,10,4.6
1326,52.7003,158.0982,121.784,4.5
1326,-20.4516,-11.7575,10,5.4
1326,-56.1767,-27.4113,130.675,5.2
1326,-20.3966,-11.6091,10,5.5
1326,-28.7459,-71.5181,28.995,4.8
1326,-20.5227,-11.7158,10,5.3
1327,29.6766,-42.8319,10,4.5
1327,-11.447,166.3011,67.784,4.6
1327,2.5844,132.8355,10,4.5
1327,20.6417,120.9024,23.962,4.7
1327,37.8178,141.8272,57.487,4.5
1327,-58.0019,-25.7123,57.436,5.2
1327,-8.8581,119.3007,119.511,4.5
1327,-26.9279,26.7347,5,4.7
1327,44.2931,149.4328,35,4.6
1327,-7.7897,-74.6292,156.472,4.5
1327,-20.4235,-11.5454,10,4.5
1327,12.3421,123.6803,32.643,4.6
1327,-20.5374,-11.5848,10,4.7
1327,28.0619,81.1968,10,4.9
1327,-44.0696,39.0143,10,4.5
1327,-5.5339,147.2883,181.407,4.5
1327,24.0841,122.3286,27.833,4.7
1328,-19.6294,-173.0804,10,4.7
1328,-9.4989,159.2352,10,4.5
1328,-30.0041,-177.3691,10,4.6
1328,-61.0351,-153.6532,10,4.5
1328,-5.497,151.9433,59.462,4.7
1328,-23.7229,-179.7869,508.398,4.9
1328,-30.0598,-71.3103,75.326,4.5
1328,15.1789,122.3229,10,4.5
1328,54.9405,110.744,10,4.7
1328,-0.2037,125.2294,51.274,4.9
1328,3.1415,126.3533,60.893,4.7
1328,-0.2372,-80.6958,13,5.5
1328,-6.9134,155.0527,10,4.7
1329,-0.91,-80.055,56.312,4.6
1329,60.514,-28.6917,10,4.7
1329,60.5819,-28.6771,10,5.2
1329,-19.1963,-69.5049,105.69,4.5
1329,8.2238,94.1633,10,4.5
1329,55.3175,162.1838,53.594,4.9
1329,-19.6037,-173.2761,10,4.5
1329,-31.3653,-178.0466,37.057,4.8
1329,25.2456,123.5783,159.051,5.3
1329,-20.4879,-11.662,10,5
1329,-62.3587,-158.7495,10,4.6
1329,-0.9709,-24.6638,10,5.1
1329,-8.9212,115.696,128,5.4
1329,-1.1438,100.2556,90.795,4.6
1329,-0.5079,123.4515,10.143,4.5
1330,17.0613,-94.8683,126.079,4.5
1330,-34.7745,-71.7583,46.04,4.5
1330,33.0822,69.508,35.13,4.6
1330,13.5996,120.8066,93.883,4.5
1330,55.4265,-163.5439,172.171,4.5
1330,-16.1101,-173.8243,84.16,4.5
1330,-30.961,-177.3762,10,4.7
1330,-15.9172,167.0031,16.086,4.8
1330,33.317,141.8495,10,4.5
1330,-19.996,-178.0215,517.938,4.5
1330,-37.8965,-74.7179,10,4.5
1330,39.7328,22.2746,13.587,4.6
1330,14.7298,108.1342,10,4.8
1330,-22.8235,-179.4205,518.115,4.5
1330,-62.5792,-158.7594,10,5.4
1330,-0.173,132.2951,10,4.5
1330,-34.5673,179.1008,134.301,4.5
1330,-62.5445,-158.9905,10,5.4
1331,-5.4006,131.3864,87.85,5
1331,-24.532,179.9812,495.569,4.5
1331,-5.0926,103.079,45.258,6.2
1331,37.678,-31.9366,10,4.6
1331,-24.902,-179.8871,489.538,4.6
1331,-20.4851,-173.9139,17.064,5.1
1331,3.9797,95.8875,68.048,4.6
1331,37.5368,141.5007,51.371,4.5
1331,-61.9038,161.4761,10,4.6
1331,-62.1554,161.4426,10,5.9
1331,-31.3084,179.9556,397.598,4.6
1331,26.9959,127.2743,108.82,4.6
1331,-6.2272,103.8061,25.585,5.1
1331,16.8403,-99.6479,27.099,4.8
1331,-5.2295,102.9363,57.472,4.7
1331,-58.0748,-25.0845,35,4.6
1331,35.3183,26.1631,10,4.5
1332,-22.0137,-68.5753,117,5.4
1332,46.6323,153.1305,10,4.6
1332,-19.8231,168.8665,40.773,5
1332,-20.6011,-177.8003,499.849,4.8
1332,-30.8104,-89.9889,10,4.7
1332,3.5265,127.0736,40.383,4.9
1332,23.7516,94.5482,96.15,5
1332,47.8353,153.7829,62.802,5
1332,29.1199,105.4779,10,4.6
1332,-4.7217,101.7512,35,5
1332,-6.0996,130.4781,133.532,4.7
1333,-31.472,-178.0509,36.974,4.8
1333,-15.0603,-174.6878,10,5.1
1333,5.1037,127.2002,8.991,5
1333,32.0426,130.0628,10,4.6
1333,-5.1341,130.5138,108.107,4.6
1333,25.0099,95.2338,91.384,4.6
1333,17.042,147.2924,27.234,4.6
1333,29.4435,-42.8069,10,4.6
1333,29.6151,-42.7976,10,4.8
1334,-0.0089,125.2439,58.23,4.5
1334,-14.474,167.3519,173.758,5
1334,-20.424,-11.9446,10,4.6
1334,-60.1371,-25.1111,10,4.6
1334,8.5809,126.4956,48.159,4.5
1334,-20.3745,-11.736,10,4.5
1334,-29.9845,-177.6551,60.749,4.5
1334,-6.2899,155.1137,130.053,4.7
1334,-25.4981,178.4244,548.612,4.5
1334,-13.2202,167.0501,200.832,4.5
1334,51.8749,159.3562,35,4.6
1335,49.6608,156.0466,62.977,4.7
1335,32.5313,142.6604,10,4.5
1335,-21.0728,-11.7334,10,4.6
1335,17.2931,120.7624,20.398,5.2
1335,-10.4482,109.5031,10,4.6
1335,-56.9259,-25.0419,25.634,4.6
1335,51.7063,160.1017,10,4.7
1335,32.5011,142.4384,10,5.2
1335,32.4833,142.4438,10,4.7
1335,-0.9294,-13.0382,10,4.8
1335,32.4697,142.4274,10,4.5
1335,24.6414,127.7046,10,4.5
1335,10.3923,93.8489,10,4.6
1335,-22.5139,170.9201,10,5.2
1335,-29.671,-178.1965,136.549,4.5
1335,5.2774,125.3273,186.011,4.8
1335,-9.532,112.8708,35,4.5
1335,-5.6939,153.7315,10,4.5
1335,8.7302,126.9294,48.354,4.7
1336,51.7942,160.1661,10,4.8
1336,-21.3438,-178.8609,558.816,5
1336,-32.4685,-178.8136,35,4.5
1336,-1.0764,98.5483,16.793,4.9
1336,-21.7744,-176.9215,223,5.6
1336,-6.0464,147.4351,73.835,4.8
1336,4.5308,62.3788,10,4.6
1336,-1.0173,98.6652,43,5.7
1336,4.8099,62.5741,10,4.7
1336,4.6296,62.357,10,4.6
1336,4.398,62.5613,10,4.8
1336,-0.988,98.6046,17,6.2
1336,-1.0508,98.5875,17.567,4.7
1336,28.9235,130.6003,10,4.5
1336,-5.7578,145.416,84.161,5.1
1336,11.8732,143.3401,10,4.7
1336,-20.4746,-11.6288,10,4.9
1336,4.4202,62.4467,10,4.5
1336,50.4294,90.7555,10,4.5
1336,47.4866,-27.4297,10,4.6
1336,0.07,123.8441,103.906,4.8
1336,-1.018,98.6831,20.73,4.5
1336,-1.0575,98.6699,20.596,4.6
1336,4.2597,62.7333,10,4.5
1337,28.8646,130.6526,28,5.5
1337,-1.1345,98.5391,18.54,4.6
1337,13.7441,144.9427,127.34,5.7
1337,-0.9764,98.6319,20.899,4.6
1337,0.4786,122.1097,193.176,4.5
1337,26.5942,127.3669,75.034,4.5
1337,47.4391,-27.4476,10,4.5
1337,-15.6617,167.3886,54.441,4.6
1337,-32.6275,-179.1382,53.665,5.7
1337,-22.2448,-176.5211,178.495,4.5
1337,4.7567,62.2044,10,4.7
1337,-62.1378,160.7188,10,4.8
1337,38.6584,20.4475,10,4.6
1337,-5.8439,127.7807,401.077,4.5
1337,-0.1006,123.2121,162.233,4.5
1337,4.1412,62.6799,10,4.7
1337,4.1989,62.6927,10,4.7
1337,-54.7581,-136.25,10,5.5
1337,4.3043,62.6885,10,4.9
1337,-54.6506,-136.1522,10,6.3
1337,14.5371,55.8746,10,4.5
1337,-21.9438,170.7305,68.994,4.5
1337,-54.3971,-136.3087,10,4.7
1338,4.38,62.5527,10,5.3
1338,-53.5204,24.9336,10,4.5
1338,-3.7406,35.6078,10,4.6
1338,55.0609,-155.5416,5,4.5
1338,55.0669,-155.5734,19.3,4.5
1338,-3.7326,128.8572,126.249,4.5
1338,5.1534,-76.2303,100.779,4.5
1338,35.0991,31.9644,10,4.5
1338,16.2209,-98.7916,10,4.5
1338,4.5055,62.5122,10,5.1
1338,-2.119,139.1948,28.49,4.6
1338,-20.7637,-11.5883,10,4.6
1338,26.9314,126.5763,10,5
1338,-23.5793,179.5485,563.549,4.8
1338,33.5925,82.0102,10,4.5
1338,37.5649,26.8151,10,4.7
1338,37.5527,26.8515,10.926,5.4
1339,28.9851,66.3703,9.664,4.6
1339,37.5368,26.8049,10,4.6
1339,-60.5422,-25.4199,10,4.6
1339,11.8809,142.245,35,4.6
1339,-21.564,175.5995,10,5.4
1339,-20.2638,-176.2948,225.272,4.6
1339,26.7285,126.5191,10,4.7
1339,13.8733,-91.9335,35,4.7
1339,14.8974,108.2737,9.284,4.5
1339,13.1209,57.7188,10,5.4
1339,14.8966,108.2533,10.691,4.5
1339,-21.952,-68.5788,109.038,4.8
1339,31.3801,131.6854,31.405,4.9
1339,-57.9351,-25.246,35,4.5
1340,-17.8524,-176.5144,10,4.6
1340,10.9795,126.1353,10,4.8
1340,-7.1999,128.9407,151.223,5.1
1340,-7.7599,-13.5754,10,4.6
1340,-17.7856,-176.5488,10,4.7
1340,-39.7825,46.2494,10,4.6
1340,-17.3779,-175.0179,269.308,4.5
1340,-15.9465,-176.2004,10,4.5
1340,42.9904,146.0617,28.152,4.5
1340,-57.8811,-25.1445,27.522,4.7
1340,-5.9597,151.9654,10,4.6
1340,51.7033,-176.7808,58.397,4.7
1340,2.0763,97.8361,60.247,4.7
1340,-7.5588,127.672,164.906,4.5
1340,-23.8825,-179.763,528.414,4.6
1340,-17.7137,-176.4436,10,5
1340,13.9359,93.6367,55.814,5
1341,-7.316,128.7766,129.75,4.5
1341,36.1725,68.863,35,4.9
1341,-19.714,-176.1195,10,5
1341,-7.1405,129.3638,129.365,4.7
1341,-17.734,173.5855,10,4.9
1341,-15.4801,-172.7456,10,4.7
1341,35.3721,140.4709,24.65,4.5
1341,-29.7695,172.6512,10,4.8
1341,-5.6524,148.7121,125,6.1
1341,44.2745,148.9475,18.882,4.8
1341,44.1727,149.0904,31.09,4.9
1341,47.6247,154.1404,46.702,4.9
1341,35.7904,139.7805,92.167,4.6
1341,35.0971,26.3465,8.819,5.3
1341,56.7505,117.4842,10,4.7
1341,48.9059,154.8828,64.815,4.5
1341,-14.9353,167.3078,121.659,4.8
1341,-18.4936,-177.9594,481.809,4.7
1341,9.037,-83.8515,14.953,5.1
1341,-0.0487,126.6531,56.655,4.6
1341,-14.6827,167.2648,164.808,4.8
1341,-15.3324,167.501,119.768,4.7
1342,-14.0504,-72.7469,79.037,4.6
1342,67.5572,142.3717,10,4.6
1342,60.6508,-28.8919,10,4.5
1342,68.1085,-18.5612,10,4.5
1342,-21.238,-68.8152,120.344,4.5
1342,-4.0064,133.7802,15.042,4.5
1342,-31.8482,-68.6914,23.651,4.6
1342,-7.3047,128.5511,146.386,4.6
1342,19.2359,121.1033,35,4.5
1342,44.2104,149.0507,37.23,4.5
1342,37.8531,141.8176,59.671,4.7
1342,-5.0652,102.8928,55.021,5.1
1342,-0.9339,-21.7155,10,6.9
1342,-24.8361,69.8414,10,4.5
1343,16.7433,-86.0715,10,4.6
1343,32.4318,142.4585,10,4.7
1343,10.0226,126.2067,54.708,4.5
1343,-14.4775,-175.3578,6.786,4.6
1343,32.3763,142.4687,10,5.2
1343,-3.3085,135.8008,10,4.5
1343,32.2996,142.3781,10,5.2
1343,-21.2686,168.559,10,5.4
1343,-4.6676,-79.928,42.442,4.5
1343,13.6648,120.6582,10,4.6
1343,34.6636,70.7117,10,5.1
1343,-56.0375,-124.478,10,6.2
1343,-5.9231,103.7173,55.951,4.8
1343,32.4122,142.382,10,4.9
1343,-14.0515,-169.4593,10,4.5
1343,-22.27,-68.535,117.274,4.5
1343,29.6786,102.236,12,6.6
1343,31.8483,92.7896,10,4.5
1343,-33.4604,-72.2611,17.783,4.8
1343,-33.442,-72.2334,17,4.9
1343,27.6592,56.0916,10,5.1
1343,-23.557,-179.7444,517.09,4.8
1343,25.0603,123.3063,2.842,4.5
1343,1.6377,128.7865,10.161,4.5
1343,-31.8054,-179.1953,108.458,5.3
1343,29.6551,102.2807,10,4.8
1343,-6.7701,129.5623,158.462,4.6
1343,34.5991,70.5807,10,4.6
1344,52.0568,-30.131,10,5.1
1344,-4.8214,153.5397,76.072,4.6
1344,-13.1568,-107.7728,10,4.5
1344,-30.4117,-177.6405,35,4.8
1344,29.0859,142.4495,10,4.5
1344,-14.7943,167.3142,125.451,4.6
1344,-30.3058,-177.3911,10,4.7
1344,-20.4151,-11.6932,10,4.7
1344,-4.9343,35.1796,10,4.7
1344,32.2806,142.3798,10,4.7
1344,37.4005,22.4853,14.457,4.5
1344,-4.2728,152.7005,63.869,4.5
1344,-25.2827,179.8179,503.733,4.6
1344,36.6227,70.6462,69.06,4.8
1344,33.5367,140.5672,72.035,4.7
1344,12.9415,-87.3472,17.262,5.2
1344,-56.5739,-25.7663,11,5.9
1344,-56.5296,-25.2462,10,4.9
1344,-56.4982,-25.7898,14.209,5.3
1344,-56.6014,-25.7242,10,4.7
1344,-56.7494,-26.326,59.622,4.7
1345,-56.4939,-25.4013,19.027,4.7
1345,-56.5639,-25.922,20.39,4.9
1345,-56.5257,-25.7614,15,5.7
1345,0.5423,-28.6687,10,4.5
1345,-56.3881,-25.4351,10,4.9
1345,-56.8001,-25.3728,21.593,4.7
1345,-6.6112,72.6272,10,4.5
1345,-23.0927,-68.9473,93.008,5
1345,-6.7019,72.7808,10,4.6
1345,-6.2008,147.9374,48.957,4.5
1345,-56.2977,-25.0181,10,4.5
1345,10.1401,125.6495,99.057,4.5
1345,32.3122,142.4196,10,4.9
1345,-7.5268,147.9465,34.988,4.6
1345,29.3949,102.3001,45.579,4.6
1345,32.3863,142.3643,14.459,4.6
1345,0.3467,121.9111,185.226,4.5
1345,32.2125,142.2844,10,4.5
1345,-6.7843,152.6514,10,4.5
1345,-56.7384,-25.7761,57.355,4.6
1345,-59.6586,-25.9265,35,4.9
1345,-54.4629,-119.5824,10,5.9
1345,-56.5711,-25.4836,10,4.5
1345,1.7848,127.4448,122.271,4.5
1345,34.5449,70.7074,10,4.6
1345,-19.2247,-172.3666,10,4.6
1345,-18.3268,168.2141,42.07,4.9
1346,-59.9358,-26.6868,39.539,4.8
1346,-7.5967,127.7492,166.161,4.8
1346,-3.19,101.4217,34,5.4
1346,0.0294,123.7649,141.792,5.1
1346,0.0276,123.1881,159.254,4.6
1346,51.3483,-178.5613,54.288,4.8
1346,1.3503,96.8708,10,4.7
1346,-57.2277,-24.0045,10,5.1
1346,-20.5949,-178.0637,538.296,4.5
1346,-12.9343,166.9119,146.33,4.6
1346,-2.1402,141.2066,10,4.5
1346,-19.1674,-177.5422,580.732,4.6
1346,66.5051,-17.8312,10,5.2
1346,66.5302,-17.75,10,4.6
1346,66.5374,-17.7536,10,4.6
1346,-31.0772,179.882,429.903,4.7
1346,-10.6237,109.6425,10,4.9
1346,-16.2585,-172.7835,10,5.2
1346,37.8942,20.0987,10.482,5.5
1346,1.4012,96.967,10,5.1
1346,13.4211,124.5978,34.831,4.7
1347,-19.9157,-178.2739,583.866,4.6
1347,-16.4814,167.9747,213.816,4.5
1347,66.4041,-17.9471,10,4.5
1347,-25.1529,179.6354,508.939,5.4
1347,-4.2333,102.2088,56.123,4.8
1347,39.8204,69.7646,10,4.5
1347,-0.1716,124.2793,8.703,4.6
1347,-16.131,-73.4037,57.381,5.4
1347,-15.271,167.6197,123.175,4.5
1347,47.4273,152.243,148.085,4.5
1347,-23.8664,-66.7074,193.663,4.5
1347,-30.1961,-178.0337,47.994,4.9
1347,33.5248,81.911,10,4.5
1347,-59.7662,-26.9421,123.495,4.6
1347,54.8526,142.4226,10,5.2
1347,-8.9419,127.1237,10,5
1347,-6.1809,149.0706,51.738,4.5
1347,-56.6266,-24.3598,10,5
1347,36.7306,140.5588,34.493,4.5
1348,-2.7329,-12.1384,10,5
1348,-6.0077,142.8149,10,5.2
1348,46.6207,-27.3008,10,4.6
1348,-24.7891,-176.0173,10,4.7
1348,-57.8501,-25.0827,52.704,4.5
1348,-2.6767,-12.1462,10,4.9
1348,2.0788,126.5726,36.724,5.2
1348,1.9809,126.5514,56.678,4.6
1348,-58.3358,-25.4794,70.775,5
1348,2.2893,129.1298,10,4.6
1348,-6.9493,129.5525,150.44,4.9
1348,56.3223,-152.6762,24.7,4.5
1348,-2.2492,138.1979,18,6.2
1348,-2.2644,138.1792,30,5.9
1348,-2.1841,138.2058,10,5
1348,-2.2313,138.1784,21,6.2
1348,-21.0926,-68.9778,114.592,4.5
1348,-2.5544,138.5726,10,4.6
1348,-2.2451,138.2228,10,4.6
1348,-2.2376,138.1849,10,4.6
1348,66.4669,-17.8436,10.122,4.5
1348,-14.9513,-173.5401,10,4.8
1348,-5.6245,154.3609,120.68,4.5
1348,-2.3603,100.6472,50.366,4.6
1348,-58.7681,-25.2097,34.201,5.4
1348,-2.1919,138.1615,10,4.7
1349,-2.2478,138.1065,10,4.9
1349,47.9062,144.5101,476.354,4.5
1349,15.2669,146.2711,10,4.5
1349,53.0073,173.4028,10,4.7
1349,-6.1523,127.5723,408.356,4.5
1349,29.2388,130.4019,43.615,4.5
1349,-31.5177,58.4107,10,4.7
1349,-1.149,98.654,20,6
1349,-8.5663,128.5022,23.086,4.6
1349,18.0842,145.718,166.611,4.6
1349,-1.2041,98.618,10,5.7
1349,-31.855,-68.3265,109.722,4.5
1349,-6.2944,146.5038,116,7.6
1349,-6.1539,146.2595,107.788,4.6
1349,0.121,129.6265,17.425,4.8
1349,-5.8222,146.0226,107.856,5
1349,-6.2935,146.4677,105.844,4.5
1349,15.8888,-60.3242,47.385,4.9
1349,-33.1806,-70.9685,70.231,4.5
1349,-11.0482,110.8802,18.548,5.4
1349,-6.2227,151.2141,35,4.9
1349,-5.2755,132.5262,10,4.5
1349,2.5329,66.3459,10,4.5
1349,-24.1682,-66.7223,198.145,4.7
1349,-2.2504,138.1701,10,4.7
1349,-20.9669,-178.9761,633.807,5.5
1349,26.6892,127.4629,10,4.5
1350,0.5152,98.4895,57.869,4.5
1350,-34.2649,-178.649,10,4.5
1350,-32.2625,-14.0756,10,4.7
1350,-15.8029,-174.0781,108.716,4.5
1350,-34.4748,-178.5339,10,4.7
1350,3.6825,96.8103,90.991,4.6
